
Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
Turcheniuk K.; Bondarev D.; Singhal V.; Yushin G.,"Turcheniuk, Kostiantyn (37073472700); Bondarev, Dmitry (57211345909); Singhal, Vinod (57205488063); Yushin, Gleb (6603131837)",37073472700; 57211345909; 57205488063; 6603131837,Ten years left to redesign lithium-ion batteries,2018,Nature,559,7715,,467,470,3,522,10.1038/d41586-018-05752-3,https://www.scopus.com/pages/publications/85054335005?origin=resultslist,"Reserves of cobalt and nickel used in electric-vehicle cells will not meet future demand. Refocus research to find new electrodes based on common elements such as iron and silicon, urge Kostiantyn Turcheniuk and colleagues. © 2018, Nature.",Applied physics; Chemistry; Materials science,iron; lithium ion; silicon; energy; equipment design; market; Note; priority journal,Note,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-85054335005

Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
Choi J.W.; Aurbach D.,"Choi, Jang Wook (56006441600); Aurbach, Doron (35561969600)",56006441600; 35561969600,Promise and reality of post-lithium-ion batteries with high energy densities,2016,Nature Reviews Materials,1,,16013,,,,4473,10.1038/natrevmats.2016.13,https://www.scopus.com/pages/publications/85011821718?origin=resultslist,"Energy density is the main property of rechargeable batteries that has driven the entire technology forward in past decades. Lithium-ion batteries (LIBs) now surpass other, previously competitive battery types (for example, lead-acid and nickel metal hydride) but still require extensive further improvement to, in particular, extend the operation hours of mobile IT devices and the driving mileages of all-electric vehicles. In this Review, we present a critical overview of a wide range of post-LIB materials and systems that could have a pivotal role in meeting such demands. We divide battery systems into two categories: near-term and long-term technologies. To provide a realistic and balanced perspective, we describe the operating principles and remaining issues of each post-LIB technology, and also evaluate these materials under commercial cell configurations. © 2016 Macmillan Publishers Limited. All rights reserved.",,,Review,Final,,Scopus,2-s2.0-85011821718

Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
Lu J.; Wu T.; Amine K.,"Lu, Jun (56984641100); Wu, Tianpin (55276847800); Amine, Khalil (58532441800)",56984641100; 55276847800; 58532441800,State-of-the-art characterization techniques for advanced lithium-ion batteries,2017,Nature Energy,2,3,17011,,,,437,10.1038/nenergy.2017.11,https://www.scopus.com/pages/publications/85019679332?origin=resultslist,"To meet future needs for industries from personal devices to automobiles, state-of-the-art rechargeable lithium-ion batteries will require both improved durability and lowered costs. To enhance battery performance and lifetime, understanding electrode degradation mechanisms is of critical importance. Various advanced in situ and operando characterization tools developed during the past few years have proven indispensable for optimizing battery materials, understanding cell degradation mechanisms, and ultimately improving the overall battery performance. Here we review recent progress in the development and application of advanced characterization techniques such as in situ transmission electron microscopy for high-performance lithium-ion batteries. Using three representative electrode systems - layered metal oxides, Li-rich layered oxides and Si-based or Sn-based alloys - we discuss how these tools help researchers understand the battery process and design better battery systems. We also summarize the application of the characterization techniques to lithium-sulfur and lithium-air batteries and highlight the importance of those techniques in the development of next-generation batteries. © 2017 Macmillan Publishers Limited, part of Springer Nature. All rights reserved.",,Degradation; Electrodes; High resolution transmission electron microscopy; In situ processing; Ions; Lithium compounds; Tin alloys; Advanced lithium-ion batteries; Characterization techniques; Characterization tools; Development and applications; Electrode degradation; High-performance lithium-ion batteries; In-situ transmission electron microscopies; Rechargeable lithium ion battery; Lithium-ion batteries,Article,Final,,Scopus,2-s2.0-85019679332

Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
Grey C.P.; Hall D.S.,"Grey, Clare P. (7006250961); Hall, David S. (57195556103)",7006250961; 57195556103,Prospects for lithium-ion batteries and beyond—a 2030 vision,2020,Nature Communications ,11,1,6279,,,,828,10.1038/s41467-020-19991-4,https://www.scopus.com/pages/publications/85097264606?origin=resultslist,[No abstract available],,electrolyte; inorganic salt; lithium ion; battery industry; energy; high temperature; Note; thermodynamics; United Kingdom,Note,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-85097264606

Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
Zhu J.; Wang Y.; Huang Y.; Bhushan Gopaluni R.; Cao Y.; Heere M.; Mühlbauer M.J.; Mereacre L.; Dai H.; Liu X.; Senyshyn A.; Wei X.; Knapp M.; Ehrenberg H.,"Zhu, Jiangong (56023299900); Wang, Yixiu (57221511387); Huang, Yuan (57215276544); Bhushan Gopaluni, R. (6507434588); Cao, Yankai (56413333600); Heere, Michael (56502231900); Mühlbauer, Martin J. (8417955400); Mereacre, Liuda (57103637400); Dai, Haifeng (16205140500); Liu, Xinhua (55865183700); Senyshyn, Anatoliy (14828464300); Wei, Xuezhe (12241427500); Knapp, Michael (57208450442); Ehrenberg, Helmut (7006192321)",56023299900; 57221511387; 57215276544; 6507434588; 56413333600; 56502231900; 8417955400; 57103637400; 16205140500; 55865183700; 14828464300; 12241427500; 57208450442; 7006192321,Data-driven capacity estimation of commercial lithium-ion batteries from voltage relaxation,2022,Nature Communications,13,1,2261,,,,706,10.1038/s41467-022-29837-w,https://www.scopus.com/pages/publications/85128882068?origin=resultslist,"Accurate capacity estimation is crucial for the reliable and safe operation of lithium-ion batteries. In particular, exploiting the relaxation voltage curve features could enable battery capacity estimation without additional cycling information. Here, we report the study of three datasets comprising 130 commercial lithium-ion cells cycled under various conditions to evaluate the capacity estimation approach. One dataset is collected for model building from batteries with LiNi0.86Co0.11Al0.03O2-based positive electrodes. The other two datasets, used for validation, are obtained from batteries with LiNi0.83Co0.11Mn0.07O2-based positive electrodes and batteries with the blend of Li(NiCoMn)O2 - Li(NiCoAl)O2 positive electrodes. Base models that use machine learning methods are employed to estimate the battery capacity using features derived from the relaxation voltage profiles. The best model achieves a root-mean-square error of 1.1% for the dataset used for the model building. A transfer learning model is then developed by adding a featured linear transformation to the base model. This extended model achieves a root-mean-square error of less than 1.7% on the datasets used for the model validation, indicating the successful applicability of the capacity estimation approach utilizing cell voltage relaxation. © 2022, The Author(s).",,lithium ion; building; data set; fuel cell; lithium; machine learning; transformation; alternating current; Article; battery capacity; cross validation; electric potential; feature extraction; impedance; machine learning; measurement; measurement accuracy; neutron diffraction; performance indicator; product parameters; support vector machine; temperature; transfer of learning,Article,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-85128882068

Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
Harper G.; Sommerville R.; Kendrick E.; Driscoll L.; Slater P.; Stolkin R.; Walton A.; Christensen P.; Heidrich O.; Lambert S.; Abbott A.; Ryder K.; Gaines L.; Anderson P.,"Harper, Gavin (57211618907); Sommerville, Roberto (55838927400); Kendrick, Emma (57202210744); Driscoll, Laura (57189351678); Slater, Peter (55138337300); Stolkin, Rustam (16025500800); Walton, Allan (25824423500); Christensen, Paul (7202250417); Heidrich, Oliver (21233487700); Lambert, Simon (36470420600); Abbott, Andrew (7201628974); Ryder, Karl (57211840267); Gaines, Linda (7003624213); Anderson, Paul (7404424167)",57211618907; 55838927400; 57202210744; 57189351678; 55138337300; 16025500800; 25824423500; 7202250417; 21233487700; 36470420600; 7201628974; 57211840267; 7003624213; 7404424167,Recycling lithium-ion batteries from electric vehicles,2019,Nature,575,7781,,75,86,11,3276,10.1038/s41586-019-1682-5,https://www.scopus.com/pages/publications/85074623498?origin=resultslist,"Rapid growth in the market for electric vehicles is imperative, to meet global targets for reducing greenhouse gas emissions, to improve air quality in urban centres and to meet the needs of consumers, with whom electric vehicles are increasingly popular. However, growing numbers of electric vehicles present a serious waste-management challenge for recyclers at end-of-life. Nevertheless, spent batteries may also present an opportunity as manufacturers require access to strategic elements and critical materials for key components in electric-vehicle manufacture: recycled lithium-ion batteries from electric vehicles could provide a valuable secondary source of materials. Here we outline and evaluate the current range of approaches to electric-vehicle lithium-ion battery recycling and re-use, and highlight areas for future progress. © 2019, Springer Nature Limited.",,air quality; electric vehicle; ion; lithium; recycling; strategic approach; waste management; human; recycling; review,Review,Final,All Open Access; Bronze Open Access; Green Open Access,Scopus,2-s2.0-85074623498

Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
Ciez R.E.; Whitacre J.F.,"Ciez, Rebecca E. (57079129600); Whitacre, J.F. (7003310456)",57079129600; 7003310456,Examining different recycling processes for lithium-ion batteries,2019,Nature Sustainability,2,2,,148,156,8,845,10.1038/s41893-019-0222-5,https://www.scopus.com/pages/publications/85061379863?origin=resultslist,"Finding scalable lithium-ion battery recycling processes is important as gigawatt hours of batteries are deployed in electric vehicles. Governing bodies have taken notice and have begun to enact recycling targets. While several battery recycling processes exist, the greenhouse gas emissions impacts and economic prospects of these processes differ, and could vary by specific battery chemistry. Here we use an attributional life-cycle analysis, and process-based cost models, to examine the greenhouse gas emissions, energy inputs and costs associated with producing and recycling lithium-ion cells with three common cathode chemistries: lithium nickel manganese cobalt oxide (NMC-622), lithium nickel cobalt aluminium oxide and lithium iron phosphate. We compare three recycling processes: pyrometallurgical and hydrometallurgical recycling processes, which reduce cells to elemental products, and direct cathode recycling, which recovers and reconditions ceramic powder cathode material for use in subsequent batteries—retaining a substantial fraction of the energy embodied in the material from their primal manufacturing process. While pyrometallurgical and hydrometallurgical processes do not significantly reduce life-cycle greenhouse gas emissions, direct cathode recycling has the potential to reduce emissions and be economically competitive. Recycling policies should incentivize battery collection and emissions reductions through energetically efficient recycling processes. © 2019, The Author(s), under exclusive licence to Springer Nature Limited.",,Alumina; Aluminum oxide; Cathodes; Ceramic products; Cobalt compounds; Cost benefit analysis; Electronic Waste; Gas emissions; Greenhouse gases; Hydrometallurgy; Ions; Iron compounds; Life cycle; Lithium compounds; Nickel oxide; Petroleum prospecting; Pyrometallurgy; Recycling; Battery collections; Emissions reduction; Hydrometallurgical process; Life-cycle greenhouse gas emissions; Lithium iron phosphates; Manganese-cobalt oxides; Manufacturing process; Process-based cost models; Lithium-ion batteries,Article,Final,,Scopus,2-s2.0-85061379863

Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
Li W.; Song B.; Manthiram A.,"Li, Wangda (57189258243); Song, Bohang (55319303700); Manthiram, Arumugam (7004440960)",57189258243; 55319303700; 7004440960,High-voltage positive electrode materials for lithium-ion batteries,2017,Chemical Society Reviews,46,10,,3006,3059,53,1239,10.1039/c6cs00875e,https://www.scopus.com/pages/publications/85021402674?origin=resultslist,"The ever-growing demand for advanced rechargeable lithium-ion batteries in portable electronics and electric vehicles has spurred intensive research efforts over the past decade. The key to sustaining the progress in Li-ion batteries lies in the quest for safe, low-cost positive electrode (cathode) materials with desirable energy and power capabilities. One approach to boost the energy and power densities of batteries is to increase the output voltage while maintaining a high capacity, fast charge-discharge rate, and long service life. This review gives an account of the various emerging high-voltage positive electrode materials that have the potential to satisfy these requirements either in the short or long term, including nickel-rich layered oxides, lithium-rich layered oxides, high-voltage spinel oxides, and high-voltage polyanionic compounds. The key barriers and the corresponding strategies for the practical viability of these cathode materials are discussed along with the optimization of electrolytes and other cell components, with a particular emphasis on recent advances in the literature. A concise perspective with respect to plausible strategies for future developments in the field is also provided. © 2017 The Royal Society of Chemistry.",,,Review,Final,All Open Access; Green Open Access,Scopus,2-s2.0-85021402674

Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
Wang F.; Wu X.; Li C.; Zhu Y.; Fu L.; Wu Y.; Liu X.,"Wang, Faxing (55574890500); Wu, Xiongwei (24482615700); Li, Chunyang (57209178201); Zhu, Yusong (52365568200); Fu, Lijun (8842511800); Wu, Yuping (35319178500); Liu, Xiang (55868105300)",55574890500; 24482615700; 57209178201; 52365568200; 8842511800; 35319178500; 55868105300,Nanostructured positive electrode materials for post-lithium ion batteries,2016,Energy and Environmental Science,9,12,,3570,3611,41,287,10.1039/c6ee02070d,https://www.scopus.com/pages/publications/85002954570?origin=resultslist,"Nanotechnology has opened up new frontiers in materials science and engineering in the past several decades. Considerable efforts on nanostructured electrode materials have been made in recent years to fulfill the future requirements of electrochemical energy storage. Compared to bulk materials, most of these nanostructured electrode materials improve the thermodynamic and kinetic properties of electrochemical reactions for achieving high energy and power densities. Here we briefly review the state-of-the-art research activities in the area of nanostructured positive electrode materials for post-lithium ion batteries, including Li-S batteries, Li-Se batteries, aqueous rechargeable lithium batteries, Li-O2 batteries, Na-ion batteries, Mg-ion batteries and Al-ion batteries. These future rechargeable battery systems may offer increased energy densities, reduced cost, and more environmental benignity. A particular focus is directed to the design principles of these nanostructured positive electrode materials and how nanostructuring influences electrochemical performance. Moreover, the recent achievements in nanostructured positive electrode materials for some of the latest emerging rechargeable batteries are also summarized, such as Zn-ion batteries, F- and Cl-ion batteries, Na-, K- and Al-S batteries, Na- and K-O2 batteries, Li-CO2 batteries, novel Zn-air batteries, and hybrid redox flow batteries. To facilitate further research and development, some future research trends and directions are finally discussed. © The Royal Society of Chemistry 2016.",,Aluminum; Carbon dioxide; Electric batteries; Electrochemical electrodes; Electrodes; Flow batteries; Hybrid materials; Ions; Lithium; Lithium alloys; Lithium compounds; Secondary batteries; Zinc; Aqueous rechargeable lithium batteries; Electrochemical energy storage; Electrochemical performance; Electrochemical reactions; Materials science and engineering; Nanostructured electrode materials; Positive electrode materials; Research and development; cation; electrode; energy efficiency; engineering; lithium; nanoparticle; redox potential; Lithium-ion batteries,Review,Final,,Scopus,2-s2.0-85002954570

Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
Wu F.; Yushin G.,"Wu, Feixiang (35775677100); Yushin, Gleb (6603131837)",35775677100; 6603131837,Conversion cathodes for rechargeable lithium and lithium-ion batteries,2017,Energy and Environmental Science,10,2,,435,459,24,688,10.1039/c6ee02326f,https://www.scopus.com/pages/publications/85014326515?origin=resultslist,"Commercial lithium-ion (Li-ion) batteries built with Ni- and Co-based intercalation-type cathodes suffer from low specific energy, high toxicity and high cost. A further increase in the energy storage characteristics of such cells is challenging because capacities of such intercalation compounds approach their theoretical values and a further increase in their maximum voltage induces serious safety concerns. The growing market for portable energy storage is undergoing a rapid expansion as new applications demand lighter, smaller, safer and lower cost batteries to enable broader use of plug-in hybrid and pure-electric vehicles (PHEVs and EVs), drones and renewable energy sources, such as solar and wind. Conversion-type cathode materials are some of the key candidates for the next-generation of rechargeable Li and Li-ion batteries. Continuous rapid progress in performance improvements of such cathodes is essential to utilize them in future applications. In this review we consider price, abundance and safety of the elements in the periodic table for their use in conversion cathodes. We further compare specific and volumetric capacities of a broad range of conversion materials. By offering a model for practically achievable volumetric energy density and specific energy of Li cells with graphite, silicon (Si) and lithium (Li) anodes, we observe the impact of cathode chemistry directly. This allows us to estimate potentials of different conversion cathodes for exceeding the energy characteristics of cells built with state of the art intercalation compounds. We additionally review the key challenges faced when using conversion-type active materials in cells and general strategies to overcome them. Finally, we discuss future trends and perspectives for cost reduction and performance enhancement. © The Royal Society of Chemistry 2017.",,Cathodes; Cells; Cost reduction; Costs; Crashworthiness; Cytology; Electric batteries; Electrodes; Energy storage; Intercalation compounds; Ions; Lithium; Lithium alloys; Lithium compounds; Plug-in hybrid vehicles; Renewable energy resources; Secondary batteries; Energy characteristics; Energy storage characteristics; Intercalation types; Performance enhancements; Pure electric vehicles; Renewable energy source; Volumetric capacity; Volumetric energy densities; copper; electric vehicle; electrode; energy conservation; energy resource; lithium; nickel; performance assessment; renewable resource; safety; Lithium-ion batteries,Review,Final,,Scopus,2-s2.0-85014326515

Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
Wu F.; Maier J.; Yu Y.,"Wu, Feixiang (35775677100); Maier, Joachim (55532046200); Yu, Yan (56153153700)",35775677100; 55532046200; 56153153700,Guidelines and trends for next-generation rechargeable lithium and lithium-ion batteries,2020,Chemical Society Reviews,49,5,,1569,1614,45,2022,10.1039/c7cs00863e,https://www.scopus.com/pages/publications/85081610073?origin=resultslist,"Commercial lithium-ion (Li-ion) batteries suffer from low energy density and do not meet the growing demands of the energy storage market. Therefore, building next-generation rechargeable Li and Li-ion batteries with higher energy densities, better safety characteristics, lower cost and longer cycle life is of outmost importance. To achieve smaller and lighter next-generation rechargeable Li and Li-ion batteries that can outperform commercial Li-ion batteries, several new energy storage chemistries are being extensively studied. In this review, we summarize the current trends and provide guidelines towards achieving this goal, by addressing batteries using high-voltage cathodes, metal fluoride electrodes, chalcogen electrodes, Li metal anodes, high-capacity anodes as well as useful electrolyte solutions. We discuss the choice of active materials, practically achievable energy densities and challenges faced by the respective battery systems. Furthermore, strategies to overcome remaining challenges for achieving energy characteristics are addressed in the hope of providing a useful and balanced assessment of current status and perspectives of rechargeable Li and Li-ion batteries. This journal is © 2020 The Royal Society of Chemistry.",,Anodes; Electrolytes; Energy storage; Fluorine compounds; Ions; Active material; Balanced assessment; Electrolyte solutions; Energy characteristics; Energy storage markets; High capacity anode; High voltage cathode; Higher energy density; Lithium-ion batteries,Review,Final,,Scopus,2-s2.0-85081610073

Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
Liu B.; Jia Y.; Li J.; Yin S.; Yuan C.; Hu Z.; Wang L.; Li Y.; Xu J.,"Liu, Binghe (56590667800); Jia, Yikai (57201839964); Li, Juan (57204577660); Yin, Sha (36197648300); Yuan, Chunhao (57203941669); Hu, Zihan (57204570787); Wang, Lubing (56591861200); Li, Yangxing (55876089100); Xu, Jun (57196733680)",56590667800; 57201839964; 57204577660; 36197648300; 57203941669; 57204570787; 56591861200; 55876089100; 57196733680,Safety issues caused by internal short circuits in lithium-ion batteries,2018,Journal of Materials Chemistry A,6,43,,21475,21484,9,306,10.1039/C8TA08997C,https://www.scopus.com/pages/publications/85056214371?origin=resultslist,"Safety related incidents and accidents involving lithium-ion batteries (LIBs) are often in the news. Even though catastrophic failure is rare, the high socioeconomic risks associated with battery thermal runaway reactions cannot be overlooked, as demonstrated by recent high-profile events. Among all the known types of battery failure modes, the internal short circuit (ISC) tops the list of the major safety concerns for the lithium-ion battery. However, a clear picture of the LIB's electrochemical safety behavior in the context of the ISC remains to be fully established. Herein we show that mechanical indentation techniques are capable of producing highly repeatable and controllable ISC modes in a manner that allows the electrochemical safety behavior of LIBs to be categorized based on the state of charge (SOC), ISC resistance, and electrode area. Our results identify the fundamental mechanism(s) of various electrochemical responses to the ISC through a combination of experiment, numerical simulation, and analysis. With the understanding that complicated electrochemical phenomena occur after the triggering of an ISC, we examine the safety boundaries and create an electrochemical behavior map for LIBs after ISCs. We anticipate that this discovery will lead to new opportunities for battery safety design, manufacturing, monitoring, and utilization with beneficial consequences to a battery-intensive, mobile, and green society in terms of much reduced battery safety concerns. © The Royal Society of Chemistry.",,Battery management systems; Charging (batteries); Indentation; Ions; Safety engineering; Timing circuits; Battery failures; Catastrophic failures; Electrochemical behaviors; Electrochemical phenomena; Electrochemical response; Fundamental mechanisms; Internal shorts; Thermal runaways; Lithium-ion batteries,Article,Final,,Scopus,2-s2.0-85056214371

Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
Walter M.; Kovalenko M.V.; Kravchyk K.V.,"Walter, Marc (55186301100); Kovalenko, Maksym V. (12797537000); Kravchyk, Kostiantyn V. (22941169400)",55186301100; 12797537000; 22941169400,Challenges and benefits of post-lithium-ion batteries,2020,New Journal of Chemistry,44,5,,1677,1683,6,228,10.1039/c9nj05682c,https://www.scopus.com/pages/publications/85079125875?origin=resultslist,"At present, rechargeable batteries composed of sodium, magnesium and aluminum are gaining attention as potentially less toxic and more economical alternatives to lithium-ion batteries. From this perspective, the last two decades have seen a surge of reports on various anodes and cathodes for post-lithium-ion batteries, including sodium-, magnesium-, and aluminum-ion batteries. Moreover, the new electrochemical concept of dual-ion batteries, such as magnesium-sodium and aluminum-graphite dual-ion batteries, has recently attracted considerable attention. In this focus article, the operational mechanisms of post-lithium-ion batteries are discussed and compared with lithium-ion technology, along with core challenges currently limiting their development and benefits of their practical deployment. This journal is © The Royal Society of Chemistry and the Centre National de la Recherche Scientifique.",,Aluminum; Electrodes; Ions; Magnesium; Sodium; aluminum; graphite; lithium ion; magnesium; sodium; Aluminum ions; Electrochemicals; Ion batteries; Lithium-ion technology; Magnesium ions; Operational mechanism; Article; controlled study; electrochemical analysis; priority journal; Lithium-ion batteries,Article,Final,All Open Access; Green Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85079125875

Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
Thompson D.L.; Hartley J.M.; Lambert S.M.; Shiref M.; Harper G.D.J.; Kendrick E.; Anderson P.; Ryder K.S.; Gaines L.; Abbott A.P.,"Thompson, Dana L. (57218921055); Hartley, Jennifer M. (46761120800); Lambert, Simon M. (36470420600); Shiref, Muez (57205419588); Harper, Gavin D. J. (57211618907); Kendrick, Emma (57202210744); Anderson, Paul (7404424167); Ryder, Karl S. (57211840267); Gaines, Linda (7003624213); Abbott, Andrew P. (7201628974)",57218921055; 46761120800; 36470420600; 57205419588; 57211618907; 57202210744; 7404424167; 57211840267; 7003624213; 7201628974,The importance of design in lithium ion battery recycling-a critical review,2020,Green Chemistry,22,22,,7585,7603,18,384,10.1039/d0gc02745f,https://www.scopus.com/pages/publications/85096745874?origin=resultslist,"Recycling is always seen as an end-of-pipe process returning as much material as possible into a circular economy. There is a growing school of thought that suggests product design should be an important step in the recycling process. While this review is aimed specifically at one technological product, it contains facets that are applicable to the recycling of any complex product. Decarbonisation of energy production necessitates a proliferation of efficient electrical storage and a significant proportion of this, particularly in automotive propulsion, will use lithium ion batteries. The scale of the projected electric vehicle market means that a circular economy model needs to be established while the scale of end-of-life product is still manageable to prevent a build-up of hazardous waste. This critical review investigates the issues of lithium ion battery recycling and discusses the aspects of pack, module and cell design that can simplify battery dismantling and recycling. It highlights not only Green aspects of elemental recovery, but also technoeconomic features which may govern the appropriate direction for recycling. It also shows that as cell design changes, the approach to recycling can become more efficient. © The Royal Society of Chemistry.",,Battery Pack; Electronic Waste; Ions; Product design; Recycling; Solid wastes; Automotive propulsion; Circular economy; Complex products; End-of-life products; Energy productions; Hazardous wastes; Recycling process; Techno-economics; Lithium-ion batteries,Review,Final,All Open Access; Green Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85096745874

Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
Edge J.S.; O’Kane S.; Prosser R.; Kirkaldy N.D.; Patel A.N.; Hales A.; Ghosh A.; Ai W.; Chen J.; Yang J.; Li S.; Pang M.-C.; Bravo Diaz L.; Tomaszewska A.; Marzook M.W.; Radhakrishnan K.N.; Wang H.; Patel Y.; Wu B.; Offer G.J.,"Edge, Jacqueline S. (57194786775); O’Kane, Simon (55541583000); Prosser, Ryan (57220056413); Kirkaldy, Niall D. (56331175100); Patel, Anisha N. (55229574500); Hales, Alastair (56397877500); Ghosh, Abir (57189491070); Ai, Weilong (55578704700); Chen, Jingyi (57195495929); Yang, Jiang (57222991387); Li, Shen (57216806883); Pang, Mei-Chin (57211480971); Bravo Diaz, Laura (56728511200); Tomaszewska, Anna (57219836440); Marzook, M. Waseem (57207854549); Radhakrishnan, Karthik N. (60135001800); Wang, Huizhi (36844957100); Patel, Yatish (7102704171); Wu, Billy (7403591460); Offer, Gregory J. (23098060000)",57194786775; 55541583000; 57220056413; 56331175100; 55229574500; 56397877500; 57189491070; 55578704700; 57195495929; 57222991387; 57216806883; 57211480971; 56728511200; 57219836440; 57207854549; 60135001800; 36844957100; 7102704171; 7403591460; 23098060000,Lithium ion battery degradation: what you need to know,2021,Physical Chemistry Chemical Physics,23,14,,8200,8221,21,961,10.1039/d1cp00359c,https://www.scopus.com/pages/publications/85104335545?origin=resultslist,"The expansion of lithium-ion batteries from consumer electronics to larger-scale transport and energy storage applications has made understanding the many mechanisms responsible for battery degradation increasingly important. The literature in this complex topic has grown considerably; this perspective aims to distil current knowledge into a succinct form, as a reference and a guide to understanding battery degradation. Unlike other reviews, this work emphasises the coupling between the different mechanisms and the different physical and chemical approaches used to trigger, identify and monitor various mechanisms, as well as the various computational models that attempt to simulate these interactions. Degradation is separated into three levels: the actual mechanisms themselves, the observable consequences at cell level called modes and the operational effects such as capacity or power fade. Five principal and thirteen secondary mechanisms were found that are generally considered to be the cause of degradation during normal operation, which all give rise to five observable modes. A flowchart illustrates the different feedback loops that couple the various forms of degradation, whilst a table is presented to highlight the experimental conditions that are most likely to trigger specific degradation mechanisms. Together, they provide a powerful guide to designing experiments or models for investigating battery degradation. © the Owner Societies 2021.",,Degradation; Energy storage; Battery degradation; Computational model; Degradation mechanism; Different mechanisms; Energy storage applications; Experimental conditions; Operational effects; Secondary mechanisms; article; cell level; computer model; feedback system; human; Lithium-ion batteries,Review,Final,All Open Access; Green Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85104335545

Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
